DATAFLOW,LAST UPDATE,freq,deg_urb,citizen,isced11,age,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,FR,2005,61.9,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,FR,2006,61.8,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,FR,2007,62.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,FR,2008,63.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,FR,2009,62.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,FR,2010,62.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,FR,2011,62.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,FR,2012,62.6,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,FR,2013,62.9,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,FR,2014,62.5,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,FR,2015,62.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,FR,2016,62.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,FR,2017,63.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,FR,2018,64.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,FR,2019,64.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,FR,2020,64.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,FR,2021,66.1,bd
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,FR,2022,67.0,d
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HR,2003,53.3,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HR,2004,54.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HR,2005,54.0,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HR,2006,55.2,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HR,2007,59.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HR,2008,60.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HR,2009,60.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HR,2010,57.9,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HR,2011,54.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HR,2012,54.7,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HR,2013,54.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HR,2014,58.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HR,2015,59.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HR,2016,61.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HR,2017,64.9,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HR,2018,66.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HR,2019,66.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HR,2020,66.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HR,2021,67.9,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HR,2022,68.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HU,2003,61.6,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HU,2004,62.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HU,2005,62.9,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HU,2006,62.9,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HU,2007,62.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HU,2008,62.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HU,2009,61.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HU,2010,59.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HU,2011,60.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HU,2012,61.4,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HU,2013,62.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HU,2014,65.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HU,2015,67.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HU,2016,70.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HU,2017,72.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HU,2018,72.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HU,2019,73.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HU,2020,73.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HU,2021,76.7,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HU,2022,77.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IE,2003,65.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IE,2004,65.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IE,2005,67.9,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IE,2006,68.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IE,2007,71.6,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IE,2008,70.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IE,2009,64.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IE,2010,61.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IE,2011,60.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IE,2012,61.2,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IE,2013,62.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IE,2014,64.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IE,2015,65.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IE,2016,67.9,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IE,2017,68.8,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IE,2018,71.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IE,2019,71.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IE,2020,69.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IE,2021,70.9,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IE,2022,74.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IS,2012,78.5,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IS,2013,80.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IS,2014,82.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IS,2015,84.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IS,2016,86.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IS,2017,86.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IS,2018,85.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IS,2019,84.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IS,2020,80.4,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IS,2021,80.0,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IS,2022,83.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IT,2003,55.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IT,2004,58.3,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IT,2005,57.7,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IT,2006,58.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IT,2007,58.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IT,2008,58.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IT,2009,57.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IT,2010,56.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IT,2011,57.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IT,2012,56.7,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IT,2013,55.9,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IT,2014,56.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IT,2015,57.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IT,2016,57.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IT,2017,58.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IT,2018,59.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IT,2019,59.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IT,2020,58.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IT,2021,57.9,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IT,2022,60.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LT,2003,63.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LT,2004,64.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LT,2005,66.1,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LT,2006,67.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LT,2007,68.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LT,2008,69.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LT,2009,65.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LT,2010,64.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LT,2011,66.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LT,2012,69.1,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LT,2013,70.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LT,2014,71.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LT,2015,73.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LT,2016,75.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LT,2017,77.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LT,2018,77.9,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LT,2019,78.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LT,2020,77.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LT,2021,77.7,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LT,2022,78.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LU,2003,64.3,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LU,2004,64.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LU,2005,66.2,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LU,2006,65.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LU,2007,65.9,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LU,2008,62.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LU,2009,67.2,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LU,2010,65.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LU,2011,66.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LU,2012,68.0,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LU,2013,72.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LU,2014,73.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LU,2015,72.1,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LU,2016,71.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LU,2017,74.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LU,2018,74.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LU,2019,75.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LU,2020,76.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LU,2021,77.3,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LU,2022,76.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LV,2003,63.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LV,2004,63.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LV,2005,64.2,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LV,2006,68.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LV,2007,71.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LV,2008,70.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LV,2009,61.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LV,2010,59.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LV,2011,62.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LV,2012,65.9,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LV,2013,68.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LV,2014,69.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LV,2015,71.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LV,2016,71.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LV,2017,72.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LV,2018,74.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LV,2019,75.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LV,2020,73.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LV,2021,71.8,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LV,2022,73.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,MK,2018,52.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,MK,2019,54.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,MK,2020,56.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,MT,2004,53.7,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,MT,2005,54.0,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,MT,2006,54.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,MT,2007,55.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,MT,2008,55.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,MT,2009,55.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,MT,2010,56.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,MT,2011,57.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,MT,2012,58.8,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,MT,2013,61.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,MT,2014,63.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,MT,2015,64.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,MT,2016,66.5,
